transaction_id,branch_id,sale_datetime,received_at,sale_amount,cost_amount,item_count
T91764,BR07,2026-07-20 08:42:24,2026-07-22T06:15:00Z,65.17,33.92,2
T91765,BR07,2026-07-20 15:07:13,2026-07-22T06:15:00Z,46.61,23.68,1
T91766,BR07,2026-07-20 11:40:19,2026-07-22T06:15:00Z,49.76,25.4,2
T91767,BR07,2026-07-20 08:57:53,2026-07-22T06:15:00Z,82.95,44.38,2
T91768,BR07,2026-07-20 11:11:54,2026-07-22T06:15:00Z,24.04,12.57,2
T91769,BR07,2026-07-20 18:57:06,2026-07-22T06:15:00Z,71.19,38.13,3
T91770,BR07,2026-07-20 10:06:19,2026-07-22T06:15:00Z,19.37,10.27,4
T91771,BR07,2026-07-20 09:17:18,2026-07-22T06:15:00Z,58.63,31.13,2
T91772,BR07,2026-07-20 15:29:23,2026-07-22T06:15:00Z,31.29,16.61,4
T91773,BR07,2026-07-20 11:52:40,2026-07-22T06:15:00Z,27.74,14.66,1
T91774,BR07,2026-07-20 11:42:50,2026-07-22T06:15:00Z,11.67,6.16,3
T91775,BR07,2026-07-20 18:33:14,2026-07-22T06:15:00Z,141.95,71.64,4
T91776,BR07,2026-07-20 11:30:24,2026-07-22T06:15:00Z,44.18,22.35,1
T91777,BR07,2026-07-20 18:06:16,2026-07-22T06:15:00Z,42.42,22.34,4
T91778,BR07,2026-07-20 19:02:29,2026-07-22T06:15:00Z,170.77,87.72,2
T91779,BR07,2026-07-20 12:31:37,2026-07-22T06:15:00Z,75.35,39.63,4
T91780,BR07,2026-07-20 12:53:25,2026-07-22T06:15:00Z,60.18,30.39,6
T91781,BR07,2026-07-20 14:38:30,2026-07-22T06:15:00Z,133.86,71.56,1
T91782,BR07,2026-07-20 13:44:01,2026-07-22T06:15:00Z,69.44,36.92,1
T91783,BR07,2026-07-20 19:13:47,2026-07-22T06:15:00Z,554.3,280.61,3
T91784,BR07,2026-07-20 09:58:05,2026-07-22T06:15:00Z,41.14,21.41,6
T91785,BR07,2026-07-20 17:39:34,2026-07-22T06:15:00Z,94.68,49.55,3
T91786,BR07,2026-07-20 13:59:25,2026-07-22T06:15:00Z,20.03,10.41,3
T91787,BR07,2026-07-20 12:28:09,2026-07-22T06:15:00Z,27.82,14.36,2
T91788,BR07,2026-07-20 14:42:35,2026-07-22T06:15:00Z,77.99,41.21,2
T91789,BR07,2026-07-20 10:36:44,2026-07-22T06:15:00Z,54.7,27.62,1
T91790,BR07,2026-07-20 13:55:19,2026-07-22T06:15:00Z,3.09,1.61,4
T91791,BR07,2026-07-20 09:27:31,2026-07-22T06:15:00Z,168.56,89.31,3
T91792,BR07,2026-07-20 10:35:34,2026-07-22T06:15:00Z,62.07,31.55,4
T91793,BR07,2026-07-20 08:13:17,2026-07-22T06:15:00Z,39.38,20.56,4
T91794,BR07,2026-07-20 11:54:37,2026-07-22T06:15:00Z,274.67,146.9,1
T91795,BR07,2026-07-20 15:08:36,2026-07-22T06:15:00Z,83.42,42.71,2
T91796,BR07,2026-07-20 19:15:03,2026-07-22T06:15:00Z,17.42,9.21,4
T91797,BR07,2026-07-20 14:43:50,2026-07-22T06:15:00Z,42.85,21.98,1
T91798,BR07,2026-07-20 17:35:22,2026-07-22T06:15:00Z,424.28,218.97,1
T91799,BR07,2026-07-20 18:04:40,2026-07-22T06:15:00Z,248.31,129.95,3
T91800,BR07,2026-07-20 12:16:04,2026-07-22T06:15:00Z,199.36,102.58,1
T91801,BR07,2026-07-21 14:43:45,2026-07-22T06:15:00Z,51.55,26.63,3
T91802,BR07,2026-07-21 08:54:34,2026-07-22T06:15:00Z,67.54,35.83,1
T91803,BR07,2026-07-21 12:22:43,2026-07-22T06:15:00Z,120.29,61.2,4
T91804,BR07,2026-07-21 18:35:05,2026-07-22T06:15:00Z,125.62,64.89,3
T91805,BR07,2026-07-21 16:03:10,2026-07-22T06:15:00Z,187.27,98.27,2
T91806,BR07,2026-07-21 19:10:47,2026-07-22T06:15:00Z,68.2,35.54,3
T91807,BR07,2026-07-21 10:32:14,2026-07-22T06:15:00Z,71.02,36.65,2
T91808,BR07,2026-07-21 14:55:44,2026-07-22T06:15:00Z,210.15,111.88,3
T91809,BR07,2026-07-21 10:51:44,2026-07-22T06:15:00Z,27.67,14.05,1
T91810,BR07,2026-07-21 10:02:47,2026-07-22T06:15:00Z,63.05,32.42,1
T91811,BR07,2026-07-21 10:57:47,2026-07-22T06:15:00Z,54.22,27.49,2
T91812,BR07,2026-07-21 18:03:12,2026-07-22T06:15:00Z,60.49,31.6,2
T91813,BR07,2026-07-21 18:16:32,2026-07-22T06:15:00Z,143.12,72.32,1
T91814,BR07,2026-07-21 08:14:01,2026-07-22T06:15:00Z,16.98,8.58,3
T91815,BR07,2026-07-21 19:49:54,2026-07-22T06:15:00Z,65.59,33.33,1
T91816,BR07,2026-07-21 16:17:07,2026-07-22T06:15:00Z,77.1,40.58,4
T91817,BR07,2026-07-21 12:35:06,2026-07-22T06:15:00Z,27.55,14.22,3
T91818,BR07,2026-07-21 08:43:16,2026-07-22T06:15:00Z,71.1,37.3,4
T91819,BR07,2026-07-21 19:32:38,2026-07-22T06:15:00Z,109.64,57.15,3
T91820,BR07,2026-07-21 11:46:59,2026-07-22T06:15:00Z,27.29,14.44,2
T91821,BR07,2026-07-21 15:23:09,2026-07-22T06:15:00Z,166.3,88.95,1
T91822,BR07,2026-07-21 13:15:16,2026-07-22T06:15:00Z,65.9,34.66,3
T91823,BR07,2026-07-21 14:52:45,2026-07-22T06:15:00Z,115.03,59.07,4
T91824,BR07,2026-07-21 13:37:43,2026-07-22T06:15:00Z,83.63,44.52,1
T91825,BR07,2026-07-21 09:32:36,2026-07-22T06:15:00Z,152.46,81.54,4
T91826,BR07,2026-07-21 19:13:33,2026-07-22T06:15:00Z,73.78,37.23,3
T91827,BR07,2026-07-21 18:34:32,2026-07-22T06:15:00Z,78.97,42.2,1
T91828,BR07,2026-07-21 11:27:29,2026-07-22T06:15:00Z,72.68,38.43,2
T91829,BR07,2026-07-21 17:21:18,2026-07-22T06:15:00Z,222.19,113.01,1
T91830,BR07,2026-07-21 14:05:42,2026-07-22T06:15:00Z,37.54,19.93,4
T91831,BR07,2026-07-21 18:07:34,2026-07-22T06:15:00Z,26.7,13.6,1
T91832,BR07,2026-07-21 11:12:05,2026-07-22T06:15:00Z,75.1,38.9,3
T91833,BR07,2026-07-21 12:41:25,2026-07-22T06:15:00Z,75.2,39.99,2
T91834,BR07,2026-07-21 10:49:24,2026-07-22T06:15:00Z,203.06,103.76,6
T91835,BR07,2026-07-21 14:47:39,2026-07-22T06:15:00Z,135.65,70.76,4
T91836,BR07,2026-07-21 18:28:05,2026-07-22T06:15:00Z,49.38,25.73,1
T91837,BR07,2026-07-21 09:39:31,2026-07-22T06:15:00Z,46.64,23.6,1
T91838,BR07,2026-07-21 14:44:31,2026-07-22T06:15:00Z,149.79,77.72,6
T91839,BR07,2026-07-21 12:10:28,2026-07-22T06:15:00Z,99.51,52.76,2
T91840,BR07,2026-07-21 17:34:08,2026-07-22T06:15:00Z,29.03,15.36,1
T91841,BR07,2026-07-21 14:01:11,2026-07-22T06:15:00Z,169.89,87.51,3
T91842,BR07,2026-07-21 15:33:59,2026-07-22T06:15:00Z,108.08,57.42,6
T91843,BR07,2026-07-21 11:24:26,2026-07-22T06:15:00Z,226.46,114.79,2
T91844,BR07,2026-07-21 13:33:00,2026-07-22T06:15:00Z,19.07,10.12,1
T91845,BR07,2026-07-21 09:56:31,2026-07-22T06:15:00Z,635.75,324.36,4
